numero_exp,ordre_date,genre,decision,decision_partner,same_ethnie,match,objectif,ethnie,ethnie_partner,importance_ethnie,corr_interest,age,age_partner,attr_eval,sinc_eval,intel_eval,fun_eval,amb_eval,shar_eval,attr_by_partner,sinc_by_partner,intel_by_partner,fun_by_partner,amb_by_partner,shar_by_partner,attr_pref_1,sinc_pref_1,intel_pref_1,fun_pref_1,amb_pref_1,shar_pref_1,attr_pref_2,sinc_pref_2,intel_pref_2,fun_pref_2,amb_pref_2,shar_pref_2,attr_autoeval_1,sinc_autoeval_1,intel_autoeval_1,fun_autoeval_1,amb_autoeval_1,attr_autoeval_2,sinc_autoeval_2,intel_autoeval_2,fun_autoeval_2,amb_autoeval_2,attr_pref_partner,sinc_pref_partner,intel_pref_partner,fun_pref_partner,amb_pref_partner,shar_pref_partner,attr_croyance,sinc_croyance,intel_croyance,fun_croyance,amb_croyance,shar_croyance
15,12,Homme,Oui,Oui,Non,Oui,Passer une soirée sympa,Asiatique / Pacifique / Asiatique-Américain,Européen / Caucasien-Américain,1,0.42,27,33,16.67,16.67,16.67,16.67,16.67,16.67,18.42,21.05,18.42,21.05,17.07,21.05,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0,15.79,18.42,21.05,21.05,23.68,16.67,19.44,22.22,19.44,22.22,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0
15,7,Homme,Non,Non,Oui,Non,Passer une soirée sympa,Asiatique / Pacifique / Asiatique-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.59,27,25,17.24,20.69,17.24,17.24,17.24,10.34,12.2,19.51,19.51,14.63,19.51,14.63,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0,15.79,18.42,21.05,21.05,23.68,16.67,19.44,22.22,19.44,22.22,15.0,18.0,18.0,18.0,15.0,16.0,20.0,20.0,20.0,20.0,20.0,0.0
15,3,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.72,24,38,16.28,13.95,16.28,13.95,20.93,18.6,14.89,19.15,17.02,14.89,14.89,19.15,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,15.0,15.0,20.0,15.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
15,18,Homme,Non,Oui,Non,Non,Obtenir un rdv,Européen / Caucasien-Américain,Noir / Afro-Américain,1,0.39,24,33,13.95,16.28,16.28,13.95,16.28,23.26,12.5,17.5,17.5,17.5,17.5,17.5,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,20.0,20.0,20.0,15.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,1,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.6,24,24,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,20.0,10.0,20.0,15.0,5.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,13,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.64,24,28,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,25.0,25.0,25.0,10.0,10.0,5.0,50.0,10.0,10.0,10.0,10.0,10.0
15,4,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.51,24,27,15.38,20.51,20.51,17.95,15.38,10.26,22.73,18.858,16.39,22.73,17.07,14.29,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,25.0,20.0,10.0,20.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,12,Homme,Oui,Oui,Oui,Oui,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.44,24,23,15.91,15.91,18.18,20.45,13.64,15.91,16.67,18.52,18.52,12.96,16.67,16.67,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,20.0,20.0,20.0,20.0,20.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0
15,8,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.68,24,25,17.5,17.5,15.0,20.0,17.5,12.5,12.77,21.28,14.89,14.89,14.89,21.28,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,25.0,20.0,20.0,20.0,10.0,5.0,50.0,10.0,10.0,10.0,10.0,10.0
15,10,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.3,24,26,15.56,20.0,20.0,15.56,20.0,8.89,20.68,25.81,25.81,22.58,17.07,14.29,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,15.0,10.0,30.0,10.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
15,9,Homme,Oui,Oui,Oui,Oui,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.24,24,25,17.78,17.78,17.78,17.78,15.56,13.33,16.67,16.67,16.67,16.67,16.67,16.67,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,20.0,15.0,25.0,15.0,15.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,5,Homme,Oui,Non,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.4,24,24,19.05,16.67,14.29,19.05,16.67,14.29,14.63,19.51,19.51,14.63,19.51,12.2,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,22.0,17.0,15.0,15.0,15.0,16.0,50.0,10.0,10.0,10.0,10.0,10.0
15,16,Homme,Non,Non,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.7,24,21,15.38,17.95,20.51,20.51,15.38,10.26,20.93,23.26,13.95,13.95,13.95,13.95,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,20.0,30.0,20.0,20.0,0.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,14,Homme,Non,Oui,Non,Non,Obtenir un rdv,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.74,24,30,13.95,18.6,23.26,16.28,20.93,6.98,19.05,23.81,23.81,14.29,19.05,14.29,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,10.0,20.0,20.0,10.0,10.0,30.0,50.0,10.0,10.0,10.0,10.0,10.0
15,6,Homme,Non,Non,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.34,24,28,15.0,17.5,15.0,15.0,17.5,20.0,13.33,22.22,20.0,15.56,17.78,11.11,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,35.0,0.0,19.2,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,11,Homme,Oui,Non,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.75,24,26,16.28,13.95,16.28,13.95,18.6,20.93,13.51,21.62,18.92,16.22,16.22,13.51,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,15.0,20.0,15.0,30.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,17,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.66,24,22,13.64,18.18,18.18,15.91,15.91,18.18,17.02,17.02,17.02,17.02,17.02,14.89,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,8.0,20.0,25.0,25.0,12.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0
15,15,Homme,Non,Non,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.78,24,24,13.33,17.78,17.78,15.56,15.56,20.0,13.95,20.93,18.6,13.95,16.28,16.28,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,18.0,19.0,16.0,15.0,15.0,17.0,50.0,10.0,10.0,10.0,10.0,10.0
15,7,Homme,Non,Oui,Oui,Non,Obtenir un rdv,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.54,24,33,14.29,16.67,19.05,16.67,16.67,16.67,13.64,20.45,18.18,13.64,13.64,20.45,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,20.0,20.0,20.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
15,2,Homme,Non,Oui,Non,Non,Obtenir un rdv,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.43,24,25,16.22,16.22,18.92,16.116,18.92,21.62,16.22,21.62,21.62,13.51,10.81,16.22,30.0,15.0,15.0,15.0,15.0,10.0,40.0,10.0,20.0,10.0,10.0,10.0,17.95,23.08,17.95,20.51,20.51,17.95,20.51,20.51,17.95,23.08,15.0,18.0,18.0,18.0,15.0,16.0,50.0,10.0,10.0,10.0,10.0,10.0
15,1,Homme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.45,24,38,17.07,14.63,19.51,17.07,17.07,14.63,14.0,18.0,16.0,18.0,16.0,18.0,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,15.0,15.0,20.0,15.0,15.0,20.0,30.0,15.0,15.0,20.0,10.0,15.0
15,16,Homme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Noir / Afro-Américain,1,0.29,24,33,16.0,18.0,18.0,18.0,16.0,14.0,13.89,16.67,19.44,16.67,16.67,16.67,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,20.0,20.0,20.0,15.0,15.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,17,Homme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.26,24,24,15.22,17.39,17.39,17.39,17.39,15.22,17.07,24.39,14.63,14.63,14.63,14.63,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,20.0,10.0,20.0,16.712,5.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,11,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.43,24,28,19.05,16.67,16.67,19.05,14.29,14.29,17.07,14.63,14.63,19.51,14.63,19.51,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,25.0,25.0,25.0,10.0,10.0,5.0,30.0,15.0,15.0,20.0,10.0,15.0
15,2,Homme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.43,24,27,11.76,23.53,11.76,17.65,17.65,17.65,16.972,22.22,18.52,18.52,14.81,14.29,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,25.0,20.0,10.0,20.0,15.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,10,Homme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.34,24,23,13.33,17.78,17.78,17.78,17.78,15.56,16.67,16.67,16.67,16.67,16.67,16.67,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,20.0,20.0,20.0,20.0,20.0,0.0,30.0,15.0,15.0,20.0,10.0,15.0
15,6,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.26,24,25,20.0,22.86,20.0,20.0,17.14,14.29,17.24,17.24,13.79,17.24,17.24,17.24,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,25.0,20.0,20.0,20.0,10.0,5.0,30.0,15.0,15.0,20.0,10.0,15.0
15,8,Homme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,-0.01,24,26,13.33,17.78,20.0,17.78,17.78,13.33,23.53,17.65,17.65,20.59,20.59,14.29,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,15.0,10.0,30.0,10.0,15.0,20.0,30.0,15.0,15.0,20.0,10.0,15.0
15,7,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,-0.01,24,25,20.45,18.18,18.18,22.73,20.45,14.29,18.37,16.33,16.33,16.33,16.33,16.33,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,20.0,15.0,25.0,15.0,15.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,3,Homme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.14,24,24,20.0,20.0,20.0,20.0,20.0,14.29,16.67,16.67,16.67,16.67,19.44,13.89,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,22.0,17.0,15.0,15.0,15.0,16.0,30.0,15.0,15.0,20.0,10.0,15.0
15,14,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.32,24,21,15.56,15.56,17.78,17.78,15.56,17.78,15.25,16.95,16.95,16.95,16.95,16.95,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,20.0,30.0,20.0,20.0,0.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,12,Homme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.25,24,30,22.22,14.81,18.52,22.22,22.22,13.995999999999999,16.67,22.22,22.22,16.67,22.22,14.29,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,10.0,20.0,20.0,10.0,10.0,30.0,30.0,15.0,15.0,20.0,10.0,15.0
15,4,Homme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.09,24,28,13.95,16.28,18.6,18.6,16.28,16.28,13.89,13.89,16.67,16.67,16.914,13.89,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,35.0,0.0,16.222,10.0,10.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,9,Homme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.29,24,26,10.53,15.79,15.79,21.05,18.42,18.42,12.5,12.5,16.67,16.67,16.802,8.33,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,15.0,20.0,15.0,30.0,10.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,15,Homme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.25,24,22,13.33,15.56,17.78,15.56,20.0,17.78,15.22,17.39,19.57,15.22,17.39,15.22,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,8.0,20.0,25.0,25.0,12.0,10.0,30.0,15.0,15.0,20.0,10.0,15.0
15,13,Homme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.15,24,24,12.82,12.82,23.08,20.51,17.95,12.82,17.07,17.07,19.51,17.07,17.07,12.2,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,18.0,19.0,16.0,15.0,15.0,17.0,30.0,15.0,15.0,20.0,10.0,15.0
15,5,Homme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Européen / Caucasien-Américain,1,0.19,24,33,15.572000000000001,20.0,13.329999999999998,13.33,13.33,13.33,18.92,18.92,18.92,18.146,18.92,14.29,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,20.0,20.0,20.0,10.0,10.0,20.0,30.0,15.0,15.0,20.0,10.0,15.0
15,18,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.28,24,25,11.11,17.78,20.0,17.78,17.78,15.56,16.33,18.37,18.37,18.37,16.33,12.24,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,19.05,16.67,19.05,23.81,21.43,18.92,18.92,18.92,21.62,21.62,15.0,18.0,18.0,18.0,15.0,16.0,30.0,15.0,15.0,20.0,10.0,15.0
15,10,Homme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.19,23,38,15.79,15.79,21.05,13.16,23.68,10.53,15.56,20.0,20.0,15.56,17.78,11.11,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,15.0,15.0,20.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,15.0
15,7,Homme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Noir / Afro-Américain,5,0.08,23,33,15.56,20.0,20.0,17.78,15.56,11.11,16.67,16.67,16.67,16.67,16.67,16.67,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,20.0,20.0,20.0,15.0,15.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
15,8,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.36,23,24,16.28,16.28,16.28,16.28,16.28,18.6,16.33,16.33,16.33,16.33,16.33,18.37,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,20.0,10.0,20.0,18.666,5.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
15,2,Homme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,-0.3,23,28,10.34,20.69,24.14,13.79,24.14,6.9,13.64,18.18,18.18,18.18,13.64,18.18,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,25.0,25.0,25.0,10.0,10.0,5.0,15.0,15.0,20.0,20.0,15.0,15.0
15,11,Homme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.08,23,27,16.13,19.35,19.35,16.13,19.35,9.68,14.87,18.37,18.75,16.67,17.07,14.29,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,25.0,20.0,10.0,20.0,15.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
15,1,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.06,23,23,15.56,20.0,17.78,17.78,15.56,13.33,14.58,20.83,20.83,12.5,16.67,14.58,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,20.0,20.0,20.0,20.0,20.0,0.0,15.0,15.0,20.0,20.0,15.0,15.0
15,15,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.47,23,25,17.39,17.39,17.39,15.22,15.22,17.39,17.31,17.31,17.31,17.31,17.31,13.46,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,25.0,20.0,20.0,20.0,10.0,5.0,15.0,15.0,20.0,20.0,15.0,15.0
15,17,Homme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,-0.07,23,26,14.71,20.59,20.59,17.65,14.71,11.76,24.14,20.318,24.14,15.626000000000001,17.07,14.29,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,15.0,10.0,30.0,10.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,15.0
15,16,Homme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,-0.06,23,25,18.92,16.22,18.92,16.22,16.22,13.51,16.67,16.67,18.75,16.67,16.67,14.58,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,20.0,15.0,25.0,15.0,15.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
15,12,Homme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,-0.04,23,24,19.44,16.67,19.44,13.89,13.89,16.67,14.29,17.14,20.0,17.14,20.0,11.43,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,22.0,17.0,15.0,15.0,15.0,16.0,15.0,15.0,20.0,20.0,15.0,15.0
15,5,Homme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.44,23,21,13.33,17.78,20.0,17.78,17.78,13.33,18.42,26.32,20.89,21.05,17.07,23.68,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,20.0,30.0,20.0,20.0,0.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
15,13,Homme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.55,23,28,16.28,18.6,18.6,16.28,13.95,16.28,21.05,15.79,15.79,18.42,15.79,13.16,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,35.0,0.0,21.0,10.0,10.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
15,18,Homme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.43,23,26,13.64,18.18,18.18,13.64,18.18,18.18,15.09,18.87,18.87,15.09,15.09,16.98,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,15.0,20.0,15.0,30.0,10.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
15,6,Homme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,5,0.36,23,22,11.11,22.22,22.22,16.67,19.44,8.33,16.67,16.67,16.67,16.67,16.67,16.67,20.0,15.0,20.0,20.0,10.0,15.0,20.0,20.0,15.0,20.0,5.0,20.0,17.07,21.95,21.95,19.51,19.51,20.51,20.51,20.51,20.51,17.95,8.0,20.0,25.0,25.0,12.0,10.0,15.0,15.0,20.0,20.0,15.0,15.0
